family,batch,moment_type,screen_id,screen_name,figma_node,widget_id,widget_name,widget_type,data_behaviour,data_requirement,source_type,api_contract,final_api,canonical,live_route,join_status,notes,closure_theme,implementation_status
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W11,Budget Review,Action Card,Canonical write,Starts budget review,CANONICAL,POST /v1/moments/:momentId/business-reviews,POST /v1/moments/:momentId/business-reviews,business.business_review,POST /v1/moments/:id/business-reviews,WIRED,Live canonical writer POST /business-reviews,CL-40,REAL_DATA
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W12,SLA Check,Action Card,Canonical/derived mapping with unresolved contract detail,Records SLA assessment,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},projection.available_action,LOCAL,LOCAL_ONLY,Action center chrome / navigation,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W13,General Update,Action Card,Canonical/derived mapping with unresolved contract detail,Records update,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},projection.available_action,LOCAL,LOCAL_ONLY,Action center chrome / navigation,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO06,Business Operations Action Center,692:37745,B-BO06-W14,Save to Memory,Action Card,Canonical/derived mapping with unresolved contract detail,Captures learning,PROJECTION / CANONICAL,GET /v1/business/moments/:momentId/actions,POST/GET /v1/companies/{companyId}/memory; POST /v1/companies/{companyId}/memory/{memoryId}/tags,projection.available_action,LOCAL,LOCAL_ONLY,Action center chrome / navigation,CL-18,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W01,Spend Category,Selector,Canonical write,Categorizes expense,CANONICAL,POST /v1/moments/:momentId/expenses,POST /v1/moments/:momentId/expenses,finance.expense,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W02,Spend Amount,Currency Input,Canonical write,Expense amount,CANONICAL,POST /v1/moments/:momentId/expenses,POST /v1/moments/:momentId/expenses,finance.expense,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W03,Vendor,Relation Selector,Canonical write,Vendor association,CANONICAL,POST /v1/moments/:momentId/expenses,POST /v1/moments/:momentId/expenses,finance.business_expense_context,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W04,Spend Date,Date Picker,Canonical write,Transaction date,CANONICAL,POST /v1/moments/:momentId/expenses,POST /v1/moments/:momentId/expenses,finance.expense,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W05,Frequency,Choice,Canonical requirement not fully supported,Recurring/one-time,CANONICAL / CONTRACT GAP,POST /v1/moments/:momentId/expenses,Applies to all /v1 Business commands/reads,finance.expense / recurring obligation model,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W06,Urgent,Flag / Toggle,Canonical requirement not fully supported,Urgency,CANONICAL / CONTRACT GAP,POST /v1/moments/:momentId/expenses,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},governance policy / approval request,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W07,Notes,Text Area,Canonical write,Expense context,CANONICAL,POST /v1/moments/:momentId/expenses,POST /v1/moments/:momentId/expenses,finance.expense,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO07,Log Spend Entry,697:9425,B-BO07-W08,Log Spend,CTA,Canonical write,Saves spend,CANONICAL,POST /v1/moments/:momentId/expenses,POST /v1/moments/:momentId/expenses,finance.expense + finance.business_expense_context,POST /v1/moments/:id/business-expenses,WIRED,Live business-expenses,—,EXISTING / VERIFY
OPS,B-M4 Business Operations,Business Operations,B-BO08,Update Vendor,697:9490,B-BO08-W01,Vendor Name,Relation / Text Input,Canonical/derived mapping with unresolved contract detail,Vendor,CANONICAL,BusinessOperations.Vendor.Update — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.vendor,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO08,Update Vendor,697:9490,B-BO08-W02,SLA Score,KPI / Input,Canonical/derived mapping with unresolved contract detail,SLA performance,PROJECTION / CANONICAL,BusinessOperations.Vendor.Update — not a write target,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,analytics.metric_current,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO08,Update Vendor,697:9490,B-BO08-W03,Contract Value,Currency Input,Canonical/derived mapping with unresolved contract detail,Contract value,CANONICAL,BusinessOperations.VendorContract.Update — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.vendor_contract,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO08,Update Vendor,697:9490,B-BO08-W04,Renewal Date,Date Picker,Canonical requirement not fully supported,Renewal date,CANONICAL / CONTRACT GAP,BusinessOperations.VendorContract.Update — route TBD,PATCH /v1/contracts/{contractId},business.vendor_contract,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-28,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO08,Update Vendor,697:9490,B-BO08-W05,Vendor Status,Choice,Canonical/derived mapping with unresolved contract detail,Relationship state,CANONICAL,BusinessOperations.Vendor.Update — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.vendor,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO08,Update Vendor,697:9490,B-BO08-W06,Performance Notes,Text Area,Canonical requirement not fully supported,Performance observations,CANONICAL / CONTRACT GAP,BusinessOperations.Vendor.Update — route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.vendor / business.business_review,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO08,Update Vendor,697:9490,B-BO08-W07,Update Vendor,CTA,Canonical requirement not fully supported,Saves vendor changes,CANONICAL / CONTRACT GAP,BusinessOperations.Vendor.Update — route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.vendor + business.vendor_contract,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO09,Request Approval,697:9554,B-BO09-W01,Approval Type,Selector,Canonical requirement not fully supported,Approval category,CANONICAL / CONTRACT GAP,Governance.ApprovalRequest.Create — route TBD,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},governance.approval_request,POST /v1/moments/:id/approval-requests,WIRED,Approval request create live,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO09,Request Approval,697:9554,B-BO09-W02,Approval Amount,Currency Input,Canonical requirement not fully supported,Value requiring approval,CANONICAL / CONTRACT GAP,Governance.ApprovalRequest.Create — route TBD,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},governance.approval_request,POST /v1/moments/:id/approval-requests,WIRED,Approval request create live,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO09,Request Approval,697:9554,B-BO09-W03,Request Title,Text Input,Canonical requirement not fully supported,Request title,CANONICAL / CONTRACT GAP,Governance.ApprovalRequest.Create — route TBD,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},governance.approval_request,POST /v1/moments/:id/approval-requests,WIRED,Approval request create live,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO09,Request Approval,697:9554,B-BO09-W04,Approver,Person Selector,Canonical/derived mapping with unresolved contract detail,Approver,CANONICAL,Governance.ApprovalRequest.Create — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,governance.approval_step,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO09,Request Approval,697:9554,B-BO09-W05,Priority,Choice,Canonical requirement not fully supported,Urgency,CANONICAL / CONTRACT GAP,Governance.ApprovalRequest.Create — route TBD,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},governance.approval_request,POST /v1/moments/:id/approval-requests,WIRED,Approval request create live,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO09,Request Approval,697:9554,B-BO09-W06,Justification,Text Area,Canonical requirement not fully supported,Reason,CANONICAL / CONTRACT GAP,Governance.ApprovalRequest.Create — route TBD,POST /v1/governance/approval-requests; GET/PATCH /v1/governance/approval-requests/{approvalId},governance.approval_request,POST /v1/moments/:id/approval-requests,WIRED,Approval request create live,CL-15,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO09,Request Approval,697:9554,B-BO09-W07,Submit Request,CTA,Canonical requirement not fully supported,Creates approval workflow,CANONICAL / CONTRACT GAP,Governance.ApprovalRequest.Create — route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,governance.approval_request + governance.approval_step,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO10,Report Issue,697:9619,B-BO10-W01,Issue Category,Selector,Canonical requirement not fully supported,Issue classification,CANONICAL / CONTRACT GAP,BusinessOperations.Issue.Create — route TBD,Applies to all /v1 Business commands/reads,business.issue,POST /v1/moments/:id/issues,WIRED,Issue writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO10,Report Issue,697:9619,B-BO10-W02,Issue Title,Text Input,Canonical/derived mapping with unresolved contract detail,Issue,CANONICAL,BusinessOperations.Issue.Create — HTTP route TBD,Applies to all /v1 Business commands/reads,business.issue,POST /v1/moments/:id/issues,WIRED,Issue writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO10,Report Issue,697:9619,B-BO10-W03,Affected Area,Selector / Relation,Canonical/derived mapping with unresolved contract detail,Affected area,CANONICAL,BusinessOperations.Issue.Create — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.issue,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO10,Report Issue,697:9619,B-BO10-W04,Severity,Choice,Canonical/derived mapping with unresolved contract detail,Severity,CANONICAL,BusinessOperations.Issue.Create — HTTP route TBD,Applies to all /v1 Business commands/reads,business.issue,POST /v1/moments/:id/issues,WIRED,Issue writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO10,Report Issue,697:9619,B-BO10-W05,Immediate Action Taken,Text Area,Canonical requirement not fully supported,Remediation,CANONICAL / CONTRACT GAP,BusinessOperations.Issue.Create — route TBD,Applies to all /v1 Business commands/reads,business.issue / business.business_update,POST /v1/moments/:id/issues,WIRED,Issue writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO10,Report Issue,697:9619,B-BO10-W06,Report Issue,CTA,Canonical requirement not fully supported,Creates issue,CANONICAL / CONTRACT GAP,BusinessOperations.Issue.Create — route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.issue,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO11,Log Improvement,697:9681,B-BO11-W01,Improvement Area,Selector,Canonical requirement not fully supported,Area improved,CANONICAL / CONTRACT GAP,BusinessOperations.Improvement.Create — route TBD,POST/GET /v1/business/moments/{momentId}/improvements,business.operational_improvement — NOT PRESENT IN V001–V030,POST /v1/moments/:id/improvements,WIRED,V051 operational_improvement + writer,CL-26,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO11,Log Improvement,697:9681,B-BO11-W02,Improvement Type,Selector,Canonical requirement not fully supported,Optimization type,CANONICAL / CONTRACT GAP,BusinessOperations.Improvement.Create — route TBD,POST/GET /v1/business/moments/{momentId}/improvements,business.operational_improvement — NOT PRESENT IN V001–V030,POST /v1/moments/:id/improvements,WIRED,V051 operational_improvement + writer,CL-26,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO11,Log Improvement,697:9681,B-BO11-W03,Description,Text Area,Canonical requirement not fully supported,Change description,CANONICAL / CONTRACT GAP,BusinessOperations.Improvement.Create — route TBD,POST/GET /v1/business/moments/{momentId}/improvements,business.operational_improvement — NOT PRESENT IN V001–V030,POST /v1/moments/:id/improvements,WIRED,V051 operational_improvement + writer,CL-26,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO11,Log Improvement,697:9681,B-BO11-W04,Before Metric,Metric Input,Canonical requirement not fully supported,Baseline,CANONICAL / CONTRACT GAP,BusinessOperations.Improvement.Create — route TBD,POST/GET /v1/business/moments/{momentId}/improvements,business.operational_improvement — NOT PRESENT IN V001–V030,POST /v1/moments/:id/improvements,WIRED,V051 operational_improvement + writer,CL-26,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO11,Log Improvement,697:9681,B-BO11-W05,After Metric,Metric Input,Canonical requirement not fully supported,Result,CANONICAL / CONTRACT GAP,BusinessOperations.Improvement.Create — route TBD,POST/GET /v1/business/moments/{momentId}/improvements,business.operational_improvement — NOT PRESENT IN V001–V030,POST /v1/moments/:id/improvements,WIRED,V051 operational_improvement + writer,CL-26,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO11,Log Improvement,697:9681,B-BO11-W06,Impact Level,Choice,Canonical requirement not fully supported,Impact rating,CANONICAL / CONTRACT GAP,BusinessOperations.Improvement.Create — route TBD,POST/GET /v1/business/moments/{momentId}/improvements,business.operational_improvement — NOT PRESENT IN V001–V030,POST /v1/moments/:id/improvements,WIRED,V051 operational_improvement + writer,CL-26,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO11,Log Improvement,697:9681,B-BO11-W07,Log Improvement,CTA,Canonical requirement not fully supported,Saves improvement,CANONICAL / CONTRACT GAP,BusinessOperations.Improvement.Create — route TBD,POST/GET /v1/business/moments/{momentId}/improvements,business.operational_improvement — NOT PRESENT IN V001–V030,POST /v1/moments/:id/improvements,WIRED,V051 operational_improvement + writer,CL-26,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO12,Budget Review,697:9747,B-BO12-W01,Review Period,Selector,Canonical/derived mapping with unresolved contract detail,Budget review period,CANONICAL,BusinessOperations.BudgetReview.Save — HTTP route TBD,Applies to all /v1 Business commands/reads,business.business_review,GET /v1/business/moments/:id/finance,WIRED,Budget review read-only from finance facet,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO12,Budget Review,697:9747,B-BO12-W02,Department,Selector,Canonical requirement not fully supported,Department,CANONICAL / CONTRACT GAP,BusinessOperations.BudgetReview.Save — route TBD,Applies to all /v1 Business commands/reads,department/cost-center model,GET /v1/business/moments/:id/finance,WIRED,Budget review read-only from finance facet,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO12,Budget Review,697:9747,B-BO12-W03,Budget Allocated,Currency,Canonical/derived mapping with unresolved contract detail,Approved budget,PROJECTION / CANONICAL,GET Business Finance / Budget read,Applies to all /v1 Business commands/reads,finance.budget,GET /v1/business/moments/:id/finance,WIRED,Budget review read-only from finance facet,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO12,Budget Review,697:9747,B-BO12-W04,Actual Spend,Currency / Derived,Canonical/derived mapping with unresolved contract detail,Actual spend,PROJECTION / CANONICAL,GET Business Finance / Budget read,Applies to all /v1 Business commands/reads,finance.expense + finance.business_expense_context,GET /v1/business/moments/:id/finance,WIRED,Budget review read-only from finance facet,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO12,Budget Review,697:9747,B-BO12-W05,Variance,Derived KPI,Canonical/derived mapping with unresolved contract detail,Budget variance,PROJECTION / CANONICAL,GET Business Finance / Budget read,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,analytics.metric_current / derived query,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO12,Budget Review,697:9747,B-BO12-W06,Variance Notes,Text Area,Canonical/derived mapping with unresolved contract detail,Explains variance,CANONICAL,BusinessOperations.BudgetReview.Save — HTTP route TBD,GET /v1/business/moments/{momentId}/operations/pulse; GET /v1/companies/{companyId}/vendors/summary,business.business_review,GET /v1/business/moments/:id/pulse | GET /v1/business/moments/:id/pulse (operations extras),WIRED,Ops Pulse fidelity + SQL extras,CL-29,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO12,Budget Review,697:9747,B-BO12-W07,Save Review,CTA,Canonical write,Saves review,CANONICAL,POST /v1/moments/:momentId/business-reviews,POST /v1/moments/:momentId/business-reviews,business.business_review,POST /v1/moments/:id/business-reviews,WIRED,Live canonical writer POST /business-reviews,CL-40,REAL_DATA
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W01,Vendor,Relation Selector,Canonical/derived mapping with unresolved contract detail,Vendor,CANONICAL,BusinessOperations.SLACheck.Record — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_check + business.sla_definition,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W02,SLA Metric,Selector,Canonical/derived mapping with unresolved contract detail,SLA metric,PROJECTION / CANONICAL,BusinessOperations.SLACheck.Record — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_definition,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W03,Target SLA,Percentage / Target,Canonical/derived mapping with unresolved contract detail,Target,PROJECTION / CANONICAL,BusinessOperations.SLACheck.Record — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_definition,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W04,Actual SLA,Percentage Input,Canonical/derived mapping with unresolved contract detail,Observed result,CANONICAL,BusinessOperations.SLACheck.Record — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_check,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W05,SLA Variance,Derived KPI,Canonical/derived mapping with unresolved contract detail,Difference,PROJECTION / CANONICAL,BusinessOperations.SLACheck.Record — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_definition + business.sla_check,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W06,SLA Status,Choice / Derived State,Canonical/derived mapping with unresolved contract detail,Met / At Risk / Breached,CANONICAL,BusinessOperations.SLACheck.Record — HTTP route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_check,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W07,Remediation Plan,Text Area,Canonical requirement not fully supported,Corrective action,CANONICAL / CONTRACT GAP,BusinessOperations.SLACheck.Record — route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_check / business.issue,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO13,SLA Check,697:9804,B-BO13-W08,Log SLA Check,CTA,Canonical requirement not fully supported,Saves observation,CANONICAL / CONTRACT GAP,BusinessOperations.SLACheck.Record — route TBD,GET/POST /v1/companies/{companyId}/vendors; GET/PATCH /v1/vendors/{vendorId}; GET/POST /v1/vendors/{vendorId}/contracts; POST /v1/contracts/{contractId}/slas; POST /v1/slas/{slaId}/checks,business.sla_check,PATCH /v1/companies/:id/vendors/:vendorId,WIRED,Vendor PATCH + contracts live,CL-27,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO14,General Update,697:9870,B-BO14-W01,Update Title,Text Input,Canonical/derived mapping with unresolved contract detail,Update heading,CANONICAL,BusinessOperations.Update.Create — HTTP route TBD,Applies to all /v1 Business commands/reads,business.business_update,POST /v1/moments/:id/business-updates,WIRED,business_update writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO14,General Update,697:9870,B-BO14-W02,Attach to Moment,Relation Selector,Canonical/derived mapping with unresolved contract detail,Links Business moment,CANONICAL,BusinessOperations.Update.Create — HTTP route TBD,Applies to all /v1 Business commands/reads,business.business_update,POST /v1/moments/:id/business-updates,WIRED,business_update writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO14,General Update,697:9870,B-BO14-W03,Update Type,Choice,Canonical requirement not fully supported,Update classification,CANONICAL / CONTRACT GAP,BusinessOperations.Update.Create — route TBD,Applies to all /v1 Business commands/reads,business.business_update,POST /v1/moments/:id/business-updates,WIRED,business_update writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO14,General Update,697:9870,B-BO14-W04,Visibility,Choice,Canonical requirement not fully supported,Audience,CANONICAL / CONTRACT GAP,BusinessOperations.Update.Create — route TBD,Applies to all /v1 Business commands/reads,business.business_update,POST /v1/moments/:id/business-updates,WIRED,business_update writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO14,General Update,697:9870,B-BO14-W05,Details,Text Area,Canonical/derived mapping with unresolved contract detail,Context,CANONICAL,BusinessOperations.Update.Create — HTTP route TBD,Applies to all /v1 Business commands/reads,business.business_update,POST /v1/moments/:id/business-updates,WIRED,business_update writer live,CL-40,IMPLEMENTATION REQUIRED
OPS,B-M4 Business Operations,Business Operations,B-BO14,General Update,697:9870,B-BO14-W06,Post Update,CTA,Canonical requirement not fully supported,Publishes update,CANONICAL / CONTRACT GAP,BusinessOperations.Update.Create — route TBD,Applies to all /v1 Business commands/reads,business.business_update,POST /v1/moments/:id/business-updates,WIRED,business_update writer live,CL-40,IMPLEMENTATION REQUIRED
